pegy,insider,sentiment,vix,regime_code,time_of_day,regime,conviction,confidence,should_trade,expected_return
0.7839,1.0,0.7451,19.71,0,0.3029,bull,0.9682,0.9937,1,0.0538
0.4686,0.0,0.5019,48.91,1,0.2711,bear,0.2399,0.9737,0,-0.011
0.14,0.1121,0.0679,72.94,3,0.2172,crisis,0.04,0.9996,0,0.0121
0.9453,0.5258,0.7902,15.48,0,0.1373,bull,0.8805,0.985,1,0.0733
0.3496,0.5669,0.6269,15.83,2,0.4396,sideways,0.5579,0.9929,0,0.0096
0.7283,0.5822,0.3152,22.01,2,0.3751,sideways,0.589,0.9854,0,-0.0072
0.377,0.5681,0.2648,65.48,1,0.7439,bear,0.2811,0.9922,0,-0.0059
0.4564,0.8599,0.6245,17.73,2,0.3804,sideways,0.6744,0.9863,0,-0.0092
0.3953,0.2198,0.3268,36.83,1,0.3992,bear,0.2527,0.9974,0,-0.0269
0.766,0.728,0.8291,12.12,0,0.3805,bull,0.9054,0.9991,1,0.0543
0.3552,0.6583,0.4,17.79,2,0.0929,sideways,0.5274,0.9911,0,-0.0131
0.6571,0.5614,0.6193,22.0,0,0.9133,bull,0.733,0.9992,1,0.0602
0.6872,0.7174,0.1475,21.72,2,0.1217,sideways,0.5757,0.9657,0,-0.0159
0.6675,0.3888,0.3419,12.83,2,0.1204,sideways,0.5331,0.9897,0,-0.013
0.4372,0.3012,0.0595,66.53,1,0.6048,bear,0.2006,0.9878,0,-0.0035
0.6166,0.6928,0.254,15.44,2,0.3169,sideways,0.5831,0.9817,0,-0.0018
0.6284,0.645,0.7383,8.61,0,0.9852,bull,0.8092,0.9988,1,0.0546
0.6372,0.6094,0.667,25.05,2,0.3599,sideways,0.6531,0.9997,0,-0.0059
0.799,0.7507,0.6559,9.85,0,0.112,bull,0.8787,0.9982,1,0.062
0.2511,0.1188,0.3828,47.02,1,0.0073,bear,0.2003,0.9942,0,-0.0069
0.5527,0.6793,0.4987,25.04,2,0.4003,sideways,0.6067,0.9971,0,-0.0048
0.6694,0.7422,0.5865,20.52,2,0.3547,sideways,0.6893,0.998,0,-0.009
0.103,0.0744,0.2402,65.36,3,0.8365,crisis,0.0496,0.9974,0,0.0061
0.2772,0.8224,0.1614,47.5,1,0.8478,bear,0.3143,0.9585,0,-0.0135
0.631,0.9128,0.5842,11.62,0,0.9997,bull,0.853,0.9895,1,0.0823
0.8617,0.4216,0.8373,15.64,0,0.6436,bull,0.829,0.9796,1,0.0474
0.6317,0.2933,1.0,20.08,0,0.4714,bull,0.7445,0.9584,1,0.0231
0.2299,0.0639,0.2415,70.04,3,0.2747,crisis,0.058,0.9967,0,-0.0136
0.2567,0.1185,0.5799,53.99,1,0.3233,bear,0.2286,0.9813,0,-0.0089
0.9037,0.3746,0.5657,17.37,0,0.249,bull,0.7462,0.9761,1,0.0639
0.3419,0.0,0.0875,49.17,1,0.1279,bear,0.1405,0.9895,0,0.0143
0.9327,1.0,0.801,16.66,0,0.6951,bull,1.0,0.9966,1,0.0793
0.6428,0.489,0.6039,20.15,2,0.0612,sideways,0.6103,0.9979,0,-0.0072
0.4868,0.5337,0.65,13.67,2,0.8663,sideways,0.5982,0.9976,0,-0.0249
0.3639,0.5381,0.6385,32.76,1,0.3717,bear,0.3718,0.9936,0,-0.014
0.0781,0.1399,0.5246,44.87,1,0.1575,bear,0.1955,0.9805,0,-0.0137
0.8318,0.541,0.9889,15.04,0,0.9363,bull,0.9045,0.9828,1,0.0729
0.2087,0.2909,0.3096,72.9,3,0.742,crisis,0.0804,0.999,0,0.0009
0.5152,0.4083,0.3835,14.52,2,0.1816,sideways,0.5011,0.9984,0,-0.0174
0.6674,0.606,0.3138,11.27,2,0.1094,sideways,0.5936,0.9881,0,-0.0211
0.6335,0.6393,0.9259,12.26,0,0.4976,bull,0.8567,0.9907,1,0.1049
0.498,0.6303,0.8678,19.24,0,0.6253,bull,0.7781,0.9883,1,0.0489
0.2502,0.2718,0.0818,78.15,3,0.2652,crisis,0.0629,0.9964,0,-0.003
0.6584,1.0,0.6247,15.72,0,0.7833,bull,0.8971,0.9856,1,0.0544
0.7655,0.4866,0.7059,7.07,0,0.8888,bull,0.7952,0.9928,1,0.075
0.8034,0.9175,0.6978,20.67,0,0.872,bull,0.9312,0.996,1,0.087
0.1613,0.4671,0.1015,87.27,3,0.0465,crisis,0.0699,0.9872,0,-0.0052
0.6642,0.4369,0.595,20.65,0,0.5985,bull,0.6878,0.9955,0,0.0073
0.3137,0.2788,0.4553,45.73,1,0.1582,bear,0.2611,0.9971,0,0.001
0.7937,0.7271,0.6451,10.27,0,0.8972,bull,0.8649,0.9982,1,0.0098
0.9351,0.6707,0.6899,5.24,0,0.9882,bull,0.9158,0.9928,1,0.0704
0.6342,0.541,0.7999,15.61,0,0.4757,bull,0.781,0.9943,1,0.029
0.0202,0.0,0.3311,89.93,3,0.8561,crisis,0.0312,0.9885,0,-0.0185
0.0035,0.2756,0.3094,48.17,1,0.1344,bear,0.1672,0.9906,0,-0.0026
0.3678,0.0267,0.3588,53.54,1,0.6369,bear,0.1944,0.9874,0,-0.0172
0.795,0.5894,1.0,8.37,0,0.4695,bull,0.9232,0.986,1,0.1078
0.0,0.419,0.0358,76.9,3,0.1282,crisis,0.0508,0.982,0,-0.0263
0.0975,0.4295,0.5056,47.39,1,0.3656,bear,0.2544,0.9843,0,-0.0026
0.4567,0.1132,0.0202,44.86,1,0.7163,bear,0.1811,0.9824,0,-0.0158
0.3583,0.3596,0.1637,52.04,1,0.7487,bear,0.2298,0.9958,0,-0.0035
0.6085,0.4388,0.617,22.6,2,0.1963,sideways,0.5845,0.9966,0,-0.0036
1.0,0.7656,0.659,9.45,0,0.1298,bull,0.9548,0.9899,1,0.1135
0.1857,0.4005,0.0,84.11,3,0.2256,crisis,0.0599,0.9866,0,-0.0126
0.697,0.547,0.8849,18.07,0,0.0948,bull,0.8249,0.9904,1,0.0421
0.3247,0.3912,0.3356,56.08,1,0.8869,bear,0.2552,0.9996,0,-0.0129
0.4118,0.7373,0.7771,16.56,0,0.2262,bull,0.7638,0.9866,1,0.0749
0.4571,0.6523,0.6116,8.96,0,0.6594,bull,0.7156,0.9965,1,0.0417
0.8553,0.7602,0.6469,14.27,0,0.974,bull,0.8912,0.9964,1,0.0968
0.4025,0.1394,0.1765,27.84,1,0.5199,bear,0.2205,0.9932,0,-0.0143
0.0396,0.6634,0.129,56.09,1,0.8836,bear,0.2163,0.9621,0,0.0082
0.5324,0.485,0.3016,17.48,2,0.1317,sideways,0.5044,0.995,0,0.006
0.3527,0.2557,0.5624,51.96,1,0.6612,bear,0.2766,0.9918,0,-0.0115
0.3324,0.0964,0.1878,42.94,1,0.9346,bear,0.1828,0.9953,0,-0.0044
0.5629,0.7152,0.6915,10.5,0,0.906,bull,0.7942,0.9978,1,0.0511
0.4018,0.5485,0.5851,13.6,0,0.048,bull,0.6451,0.9969,0,-0.0328
0.7786,0.8819,0.7324,17.49,0,0.1822,bull,0.9258,0.998,1,0.0749
0.5168,0.7003,0.8521,8.38,0,0.0341,bull,0.8229,0.9906,1,0.0553
0.4629,0.9277,0.5335,10.47,2,0.1619,sideways,0.6849,0.9791,0,-0.0315
0.8596,1.0,0.7079,13.3,0,0.5721,bull,0.9946,0.9929,1,0.1075
0.1803,0.0,0.5075,38.87,1,0.3439,bear,0.1908,0.9779,0,0.0005
0.1859,0.2744,0.471,55.7,1,0.817,bear,0.2256,0.9929,0,-0.0077
0.3275,0.3739,0.3928,32.09,1,0.4521,bear,0.2874,0.9996,0,-0.0227
0.4336,0.8533,0.6906,19.1,0,0.6213,bull,0.7821,0.9851,1,0.0645
0.1496,0.226,0.209,38.91,1,0.1178,bear,0.1796,0.9995,0,-0.0008
1.0,0.9232,0.746,21.3,0,0.7685,bull,1.0,0.9943,1,0.1343
0.0108,0.3337,0.227,86.88,3,0.3373,crisis,0.0539,0.991,0,-0.0019
0.4658,0.8049,0.5509,17.83,2,0.2553,sideways,0.6422,0.9896,0,-0.0049
0.6459,0.5142,0.559,20.44,2,0.4874,sideways,0.6071,0.9985,0,-0.0166
0.1767,0.0,0.6036,42.77,1,0.6632,bear,0.2028,0.9679,0,-0.0443
0.3595,0.3252,0.0,36.68,1,0.3424,bear,0.2103,0.9869,0,-0.0188
0.1887,0.4926,0.2702,40.73,1,0.0631,bear,0.2526,0.9918,0,0.0012
0.8243,0.3518,0.6575,16.61,0,0.6423,bull,0.7386,0.9809,1,0.029
0.353,0.1669,0.0747,63.77,3,0.1262,crisis,0.0687,0.9933,0,-0.0007
0.6528,0.776,0.5773,15.35,0,0.4574,bull,0.8049,0.9966,1,0.0483
0.7027,0.5407,0.9038,12.54,0,0.5505,bull,0.8397,0.989,1,0.0651
0.7357,1.0,0.8835,18.95,0,0.8733,bull,0.9927,0.9942,1,0.067
0.6515,0.9377,0.5744,15.42,0,0.4362,bull,0.8593,0.9878,1,0.0506
0.0535,0.4021,0.2219,84.83,3,0.083,crisis,0.0645,0.9899,0,-0.0022
0.4791,0.3963,0.4397,19.04,2,0.5047,sideways,0.494,0.9994,0,0.0078
0.5495,0.5893,0.6131,20.28,0,0.9412,bull,0.7067,0.9997,1,0.0784
0.1809,0.2087,0.1591,79.37,3,0.1949,crisis,0.0563,0.9998,0,-0.0023
0.5638,0.5748,0.6163,11.11,2,0.2219,sideways,0.629,0.9997,0,-0.01
0.7958,0.7832,0.7244,15.8,0,0.7334,bull,0.8983,0.9995,1,0.0653
0.4838,0.8966,0.5798,14.2,0,0.6009,bull,0.791,0.9844,1,0.0432
0.9881,0.6841,0.7034,18.74,0,0.8599,bull,0.9193,0.9903,1,0.127
0.3609,0.1745,0.4393,29.27,1,0.8003,bear,0.2636,0.9938,0,-0.0095
1.0,0.7315,0.7662,15.1,0,0.2304,bull,0.9641,0.9929,1,0.0849
0.1814,0.2663,0.1168,50.09,3,0.5309,crisis,0.0715,0.9981,0,-0.0053
1.0,0.6247,0.5293,18.39,0,0.1001,bull,0.8535,0.9794,1,0.1056
0.8294,1.0,0.8691,18.53,0,0.6343,bull,1.0,0.9973,1,0.0896
0.3428,0.2441,0.2873,42.46,1,0.8432,bear,0.2339,0.9992,0,-0.0077
0.3055,0.6218,0.3683,18.75,2,0.1521,sideways,0.4922,0.9907,0,-0.0067
0.0573,0.0,0.1117,60.69,3,0.6097,crisis,0.0312,0.999,0,-0.0029
0.327,0.7228,0.4991,20.3,2,0.2784,sideways,0.5593,0.9869,0,-0.0298
0.1645,0.138,0.0201,75.87,3,0.9489,crisis,0.0396,0.998,0,-0.014
0.7175,0.7052,0.6793,16.23,0,0.901,bull,0.8306,0.9999,1,0.0644
0.1973,0.0707,0.0435,67.91,3,0.8937,crisis,0.0418,0.9978,0,0.0044
0.4434,0.4927,0.5565,40.34,1,0.1361,bear,0.3566,0.9989,0,-0.007
0.1576,0.2489,0.1211,75.93,3,0.0004,crisis,0.0565,0.9986,0,-0.0093
0.8298,0.8311,0.7641,15.62,0,0.5558,bull,0.9383,0.9995,1,0.0922
0.997,0.354,0.6045,18.37,0,0.9231,bull,0.7807,0.965,1,0.0615
0.3394,0.3835,0.3428,39.41,1,0.9593,bear,0.2754,0.9998,0,-0.0037
0.7531,0.6105,0.8536,18.26,0,0.4104,bull,0.8569,0.995,1,0.0757
1.0,0.9654,0.9003,27.83,0,0.8224,bull,1.0,0.9991,1,0.0971
0.4303,0.6291,0.4621,20.06,2,0.807,sideways,0.5532,0.9962,0,-0.0199
0.2107,0.0,0.1404,74.85,3,0.2425,crisis,0.0408,0.9962,0,-0.0144
0.2364,0.2353,0.3881,22.7,2,0.6461,sideways,0.3545,0.9974,0,-0.0071
0.7475,0.5231,0.8012,6.0,0,0.1934,bull,0.8308,0.9927,1,0.0182
0.4635,0.4181,0.652,20.79,2,0.0705,sideways,0.5463,0.9949,0,0.0065
0.0952,0.223,0.1248,88.82,3,0.2762,crisis,0.043,0.9985,0,-0.012
0.6282,0.3384,0.4377,19.58,2,0.1235,sideways,0.52,0.9928,0,0.0026
0.1704,0.4501,0.445,9.62,2,0.9443,sideways,0.433,0.9915,0,-0.0146
0.5189,0.2339,0.7107,13.52,0,0.4434,bull,0.6132,0.9808,0,-0.0124
0.3379,0.0741,0.6582,44.67,1,0.7606,bear,0.2598,0.9715,0,0.0029
0.498,0.5331,0.8529,13.87,0,0.1173,bull,0.7495,0.9872,1,0.0284
0.4742,0.8466,0.8477,16.22,0,0.1026,bull,0.8439,0.9845,1,0.0589
0.133,0.2394,0.0369,37.48,1,0.4711,bear,0.1503,0.9966,0,0.0026
0.0224,0.3855,0.5988,53.16,1,0.2988,bear,0.2396,0.9717,0,-0.006
0.6805,0.5708,0.4128,15.19,0,0.7429,bull,0.6967,0.994,0,-0.014
0.1953,0.246,0.3125,38.64,1,0.0704,bear,0.2118,0.9988,0,0.0061
0.2231,0.2844,0.1397,80.11,3,0.9105,crisis,0.0651,0.9982,0,-0.019
0.8499,0.6591,0.5967,14.89,0,0.2721,bull,0.839,0.9942,1,0.062
0.3823,0.2153,0.308,86.31,3,0.3815,crisis,0.083,0.9977,0,-0.0096
0.4334,0.239,0.3694,23.31,2,0.1128,sideways,0.4091,0.9967,0,-0.013
0.3564,0.0,0.3907,55.96,1,0.585,bear,0.1894,0.9844,0,-0.0278
0.5557,0.7015,0.752,17.48,2,0.6914,sideways,0.689,0.9965,0,-0.0022
0.7145,0.5602,0.6928,19.82,2,0.7585,sideways,0.6759,0.9977,0,-0.0061
0.6568,0.6671,0.8151,11.52,0,0.1031,bull,0.8437,0.9974,1,0.0643
0.2261,0.4579,0.0,94.77,3,0.6033,crisis,0.0639,0.9825,0,-0.0126
0.4447,0.4822,0.6129,37.72,1,0.3625,bear,0.3673,0.9974,0,-0.0123
0.492,0.4464,0.6978,19.62,2,0.6649,sideways,0.5765,0.994,0,-0.0262
0.405,0.2632,0.4657,23.36,2,0.9632,sideways,0.4319,0.9964,0,-0.0165
0.2395,0.195,0.3281,50.16,1,0.6381,bear,0.201,0.9985,0,-0.0019
0.8383,0.5185,0.6104,12.06,2,0.2802,sideways,0.6916,0.991,0,-0.0138
0.4594,0.3474,0.4196,19.46,2,0.2759,sideways,0.4678,0.9989,0,-0.015
1.0,0.8025,1.0,22.46,0,0.5078,bull,1.0,0.9957,1,0.0872
0.3056,0.163,0.2676,35.24,1,0.8363,bear,0.2133,0.9982,0,-0.0144
0.186,0.2,0.1753,74.4,3,0.0831,crisis,0.0594,0.9999,0,-0.0014
0.7114,0.9783,0.4729,18.28,0,0.806,bull,0.8599,0.9787,1,0.0817
0.6488,0.629,0.8197,19.58,0,0.495,bull,0.8152,0.9963,1,0.0281
0.3942,0.1585,0.5251,26.61,1,0.6656,bear,0.285,0.9885,0,0.0145
0.6171,0.986,0.7396,10.91,0,0.7809,bull,0.9194,0.9882,1,0.0892
0.6544,0.2671,0.6052,19.94,2,0.5607,sideways,0.5478,0.9852,0,-0.0042
0.5016,0.4142,0.333,23.36,2,0.3758,sideways,0.473,0.9976,0,-0.0033
0.3993,0.3355,0.4889,59.06,1,0.9252,bear,0.2829,0.998,0,-0.0288
0.3987,1.0,0.5488,9.57,0,0.6017,bull,0.7963,0.9674,1,0.0535
0.0519,0.1737,0.1104,42.67,1,0.7936,bear,0.1269,0.9988,0,-0.0072
0.1156,0.0909,0.1758,85.44,3,0.5756,crisis,0.0383,0.9994,0,0.006
0.7172,1.0,0.8815,8.84,0,0.764,bull,1.0,0.9933,1,0.0748
0.6634,0.9889,0.6748,5.54,0,0.6726,bull,0.927,0.9886,1,0.0808
0.0,0.0,0.0913,76.5,3,0.4218,crisis,0.0174,0.9991,0,0.0002
0.8541,0.4641,0.6942,15.38,0,0.7443,bull,0.8004,0.9872,1,0.0548
0.7096,0.3555,0.5771,12.99,0,0.7881,bull,0.6835,0.9893,0,-0.0409
0.5961,0.2941,0.603,22.99,2,0.5733,sideways,0.5333,0.9896,0,-0.0154
0.4501,0.3986,0.2382,40.78,1,0.9402,bear,0.2821,0.9959,0,0.001
0.5348,0.6567,0.1417,20.49,2,0.6281,sideways,0.5121,0.9758,0,-0.0258
0.4961,0.6071,0.7609,15.31,2,0.6691,sideways,0.6482,0.9941,0,-0.0153
0.7357,0.5051,0.8968,14.65,0,0.5669,bull,0.8331,0.9871,1,0.0691
0.843,0.6857,0.6274,14.68,0,0.9459,bull,0.8549,0.9959,1,0.0539
0.7662,0.8994,0.5738,7.34,0,0.9207,bull,0.8994,0.9911,1,0.0809
0.3848,0.5048,0.5481,9.28,2,0.7291,sideways,0.54,0.9976,0,-0.0031
0.3245,0.4966,0.4011,17.24,2,0.2535,sideways,0.4708,0.9975,0,0.0069
0.5479,0.6357,0.5226,23.1,2,0.344,sideways,0.6011,0.9988,0,-0.0058
0.1754,0.3161,0.1657,97.85,3,0.2487,crisis,0.0576,0.9976,0,-0.0004
0.1291,0.2147,0.3794,45.44,1,0.0478,bear,0.1959,0.9946,0,-0.0031
0.4196,0.0,0.5562,40.03,1,0.991,bear,0.2484,0.972,0,-0.016
0.6601,0.8617,0.7099,11.68,0,0.7936,bull,0.8815,0.9963,1,0.0678
0.4808,0.5316,0.5641,13.65,0,0.7708,bull,0.6604,0.9994,0,-0.0034
0.3831,0.5014,0.5068,39.71,1,0.3219,bear,0.3377,0.9984,0,-0.0098
0.2951,0.0,0.0565,43.33,1,0.3485,bear,0.1314,0.9918,0,-0.0117
0.5768,0.5695,0.2344,22.59,2,0.8447,sideways,0.5186,0.9872,0,-0.0082
0.5935,0.66,0.4786,26.23,2,0.3338,sideways,0.6064,0.9972,0,-0.0189
0.1581,0.3358,0.2262,47.62,1,0.7399,bear,0.1983,0.9973,0,0.0099
0.559,0.5318,0.3696,11.5,2,0.2276,sideways,0.5524,0.9965,0,-0.0107
0.66,0.4516,0.5602,27.13,2,0.1013,sideways,0.5828,0.9964,0,0.004
0.5643,0.5255,0.2722,16.85,2,0.6395,sideways,0.5197,0.9916,0,-0.0128
0.6222,0.7497,1.0,22.59,0,0.4972,bull,0.8943,0.9877,1,0.0837
0.8669,0.5543,0.9696,7.19,0,0.3827,bull,0.9292,0.9844,1,0.1041
0.8243,0.5488,0.7187,9.33,0,0.7074,bull,0.8368,0.9936,1,0.0455
0.5113,0.8535,0.9308,5.0,0,0.8059,bull,0.9024,0.9834,1,0.1172
0.4982,0.5435,0.2791,26.6,2,0.7548,sideways,0.4924,0.9933,0,-0.008
0.2639,0.3331,0.2835,68.52,3,0.3228,crisis,0.0892,0.9996,0,-0.0121
0.6582,0.879,0.7999,20.35,0,0.5818,bull,0.8977,0.9958,1,0.1018
0.0,0.3526,0.2451,71.31,3,0.7002,crisis,0.063,0.9891,0,-0.0065
0.2814,0.3732,0.2257,49.79,1,0.7568,bear,0.2297,0.9982,0,-0.0093
0.2352,0.288,0.8413,38.14,1,0.398,bear,0.322,0.9624,0,-0.0125
0.1998,0.1374,0.4632,52.16,1,0.1986,bear,0.2021,0.99,0,-0.0101
0.9039,0.8587,0.7256,7.33,0,0.598,bull,0.9766,0.9971,1,0.1119
0.5254,0.5033,0.4301,23.72,2,0.4046,sideways,0.5306,0.9992,0,-0.0065
0.7145,0.4549,0.9102,18.02,0,0.7159,bull,0.8065,0.9826,1,0.0664
0.0,0.2424,0.2518,38.82,1,0.3968,bear,0.1592,0.9932,0,-0.0025
0.2215,0.2155,0.2538,64.78,3,0.1036,crisis,0.0742,0.9999,0,-0.0145
0.1575,0.0567,0.2227,69.78,3,0.8146,crisis,0.0496,0.9977,0,0.003
0.3603,0.8198,0.8044,19.53,2,0.2939,sideways,0.6758,0.9773,0,0.0015
0.2399,0.4527,0.2648,32.15,1,0.0822,bear,0.263,0.9955,0,-0.0453
0.1231,0.1919,0.283,75.37,3,0.4425,crisis,0.0607,0.9979,0,0.0
0.6819,0.6325,0.9081,5.0,0,0.548,bull,0.8784,0.9928,1,0.0759
0.24,0.5221,0.1944,50.17,1,0.2738,bear,0.2464,0.9895,0,-0.0008
0.0761,0.2221,0.2137,54.46,1,0.8332,bear,0.1478,0.9978,0,-0.0032
0.1267,0.0,0.2538,74.32,3,0.2454,crisis,0.042,0.9946,0,-0.0262
0.5201,0.7875,0.5586,24.3,0,0.6479,bull,0.7423,0.993,1,0.0297
0.7499,0.7318,0.6406,5.0,0,0.0124,bull,0.8593,0.9989,1,0.0757
0.637,0.7233,0.7317,16.32,0,0.0208,bull,0.824,0.9991,1,0.096
0.2181,0.1562,0.0,43.05,1,0.8379,bear,0.1384,0.9958,0,-0.0059
0.2275,0.3333,0.2645,31.98,1,0.5512,bear,0.2355,0.999,0,-0.0069
0.2691,0.2746,0.1866,38.45,1,0.4123,bear,0.2115,0.9992,0,-0.0084
0.4654,0.7586,0.6198,22.73,2,0.5809,sideways,0.6381,0.9928,0,-0.0118
0.0,0.0885,0.1705,42.25,1,0.8886,bear,0.1091,0.9976,0,-0.0103
0.2156,0.191,0.2659,71.88,3,0.7468,crisis,0.0692,0.9995,0,-0.0074
0.5516,0.5369,0.6923,24.02,2,0.9819,sideways,0.6136,0.9975,0,-0.0232
0.4829,0.4979,0.8227,18.35,2,0.2636,sideways,0.6224,0.9877,0,-0.0198
0.8157,0.7994,0.7389,13.9,0,0.9001,bull,0.9182,0.9995,1,0.1026
0.0646,0.0989,0.0978,85.94,3,0.3202,crisis,0.0284,0.9999,0,-0.0071
0.5903,0.5071,1.0,20.42,0,0.9581,bull,0.8034,0.9768,1,0.0775
0.7518,1.0,0.5845,18.76,0,0.8599,bull,0.9126,0.9854,1,0.0736
0.1251,0.2589,0.1356,70.65,3,0.2469,crisis,0.0579,0.9982,0,-0.015
0.002,0.4026,0.0987,63.58,1,0.1288,bear,0.1405,0.9854,0,-0.0129
0.2809,0.0,0.2231,84.89,3,0.7842,crisis,0.0488,0.9927,0,0.003
0.0708,0.1095,0.4153,46.48,1,0.4757,bear,0.1667,0.9881,0,-0.0071
0.696,1.0,1.0,15.52,0,0.8073,bull,1.0,0.9897,1,0.1091
0.3084,0.5068,0.4658,34.34,1,0.7201,bear,0.3217,0.9963,0,-0.0161
0.3486,0.9042,0.5953,17.02,2,0.645,sideways,0.6491,0.9742,0,-0.0168
0.4208,0.431,0.4596,40.74,1,0.9851,bear,0.3215,0.9999,0,-0.0069
0.3166,0.0627,0.1147,49.12,1,0.5743,bear,0.1532,0.994,0,-0.008
0.833,0.8582,0.9749,11.12,0,0.6188,bull,1.0,0.9981,1,0.1126
0.4124,0.1876,0.3244,42.13,1,0.4362,bear,0.2435,0.9957,0,0.0111
0.1605,0.2177,0.1236,70.2,3,0.1713,crisis,0.0567,0.9993,0,-0.023
0.465,0.4037,0.2398,36.0,1,0.559,bear,0.2916,0.9955,0,-0.0082
0.6753,0.6556,0.5605,16.09,0,0.3476,bull,0.7651,0.9987,1,0.0578
0.6642,0.4774,0.45,12.22,2,0.1479,sideways,0.5866,0.9955,0,0.001
0.4339,0.2557,0.0342,32.85,1,0.0654,bear,0.2213,0.9866,0,-0.0155
0.6448,0.5436,0.276,22.02,2,0.5698,sideways,0.5425,0.9879,0,-0.0184
0.0978,0.2958,0.2266,85.93,3,0.7278,crisis,0.0587,0.9966,0,-0.0102
0.6325,0.4121,0.4614,18.37,2,0.4908,sideways,0.5511,0.9955,0,-0.0098
0.307,0.4662,0.7177,14.54,2,0.9427,sideways,0.5396,0.9857,0,-0.0233
0.0251,0.5493,0.1965,72.3,3,0.2152,crisis,0.0789,0.9762,0,-0.0093
0.3341,0.1219,0.1966,43.42,1,0.5384,bear,0.1896,0.9961,0,-0.0172
0.2405,0.3206,0.1006,71.1,1,0.3305,bear,0.1658,0.9959,0,-0.0025
0.1095,0.0,0.1625,51.84,1,0.876,bear,0.102,0.9977,0,-0.0051
0.1389,0.0598,0.0596,70.97,3,0.1442,crisis,0.0354,0.9993,0,-0.0201
0.2402,0.5162,0.1458,51.11,1,0.6813,bear,0.2357,0.9876,0,-0.0024
0.5881,0.5313,0.9103,10.37,0,0.0068,bull,0.8025,0.9861,1,0.0594
0.606,0.446,0.317,53.41,1,0.7121,bear,0.3253,0.993,0,-0.0106
0.9027,0.2907,0.7291,5.0,0,0.1197,bull,0.7852,0.9668,1,0.0603
0.1264,0.3541,0.2212,69.74,3,0.6139,crisis,0.0735,0.9956,0,-0.0141
0.3571,0.1355,0.2935,58.17,1,0.7304,bear,0.1987,0.9957,0,-0.0183
0.4328,0.4539,0.9737,23.04,2,0.2488,sideways,0.6249,0.9687,0,0.0013
0.4152,0.4171,0.3947,48.65,1,0.7588,bear,0.2978,0.9999,0,-0.0245
0.8037,0.6783,0.8318,14.65,0,0.1812,bull,0.8977,0.9978,1,0.0948
0.441,0.0,0.2132,26.43,1,0.495,bear,0.2072,0.9838,0,-0.0076
0.7049,0.9712,0.7811,12.57,0,0.0891,bull,0.9536,0.9937,1,0.1095
0.1182,0.0753,0.1894,91.13,3,0.574,crisis,0.0356,0.9989,0,-0.0015
0.2067,0.5626,0.0768,67.45,3,0.3875,crisis,0.0896,0.9789,0,-0.0085
0.5273,0.0617,0.6509,30.61,1,0.6964,bear,0.3104,0.9678,0,-0.0112
0.776,0.5235,0.6568,18.98,0,0.3433,bull,0.7769,0.9947,1,0.0842
0.4328,0.736,0.733,15.54,0,0.3552,bull,0.7597,0.9899,1,0.0456
0.3064,0.7313,0.6739,19.48,2,0.8791,sideways,0.6006,0.9823,0,-0.0149
0.2086,0.0,0.3708,52.8,1,0.1846,bear,0.1582,0.9885,0,-0.0086
0.287,0.2767,0.1294,40.0,1,0.2266,bear,0.204,0.9974,0,-0.0117
0.2197,0.3568,0.1271,64.55,3,0.633,crisis,0.0774,0.9955,0,-0.0096
1.0,0.5084,0.8829,21.68,0,0.7518,bull,0.9093,0.978,1,0.0747
0.1949,0.365,0.3706,51.95,1,0.0204,bear,0.2329,0.9967,0,0.0107
0.3251,0.0116,0.3133,47.42,1,0.982,bear,0.1807,0.9895,0,0.0027
0.7205,0.6182,0.5443,17.74,0,0.3731,bull,0.7602,0.9974,1,0.119
0.7166,0.7904,0.6678,8.59,0,0.9636,bull,0.8696,0.9987,1,0.0826
0.3042,0.0,0.622,49.16,1,0.0047,bear,0.2261,0.9678,0,-0.0093
0.6867,0.7811,0.8177,17.01,0,0.0277,bull,0.8846,0.9985,1,0.0983
0.2795,0.4508,0.0663,69.27,3,0.5634,crisis,0.0845,0.9876,0,-0.0064
0.3831,0.4073,0.5713,24.5,2,0.9557,sideways,0.4932,0.9965,0,0.0028
0.7211,0.7926,0.7864,15.09,0,0.6209,bull,0.8948,0.9995,1,0.0626
0.6085,0.8333,0.6251,6.12,0,0.2184,bull,0.8391,0.9948,1,0.0672
0.9683,0.141,0.7068,18.38,0,0.8721,bull,0.7267,0.9404,1,0.0089
0.1287,0.0,0.0493,70.98,3,0.5997,crisis,0.0283,0.9986,0,-0.0212
0.1191,0.2382,0.7454,52.58,1,0.8914,bear,0.2553,0.9631,0,0.0001
0.6196,0.3954,0.5466,25.49,2,0.8797,sideways,0.5529,0.9956,0,-0.0017
0.7792,0.804,1.0,19.2,0,0.1488,bull,0.9731,0.9951,1,0.0883
0.4889,0.3419,0.8521,28.02,2,0.0303,sideways,0.5702,0.977,0,-0.0092
1.0,0.8265,0.6854,19.53,0,0.5376,bull,0.966,0.9917,1,0.1012
0.2338,0.0,0.069,89.88,3,0.9407,crisis,0.0308,0.9952,0,0.0069
0.7123,0.8328,0.5866,22.54,2,0.3117,sideways,0.7264,0.9949,1,0.027
0.6629,0.3023,0.7018,5.0,0,0.3491,bull,0.6987,0.9838,0,0.0008
0.8083,0.2948,0.7215,24.84,0,0.5185,bull,0.7176,0.9748,1,0.041
0.0502,0.0,0.0,80.36,3,0.4977,crisis,0.0134,0.9997,0,-0.0143
